id,question,route_type,gold_manual,product_or_policy,intent_type,image_need,teacher_image_ids,image_prefixes,inference_source,confidence,retrieval_strategy,image_strategy,teacher_answer
169,"""我在操作发电机空气滤清器时出现了失误，请告诉我正确的步骤。""",manual_qa,Manual18,发电机 / Generator,safety,yes_teacher,"Manual18_62, Manual18_63, Manual18_64",Manual18,teacher_image_manual,high,锁定 Manual18；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""空气滤清器 1. 取下盖板①。 <PIC> 2. 松开固定空气滤清器盖⊛的卡箍○。 <PIC> 3. 取下空气滤清器盖及滤芯④。 4. 用溶剂清洗滤芯并晾干。 5. 给滤芯上油并挤出多余机油，滤芯应湿润但不滴油。 推荐机油：泡沫空气滤清器专用油或SAE 20号发动机油 注意 请勿拧绞滤芯，以免撕裂。 6. 将滤芯装入空气滤清器。 注：确保滤芯密封面与空气滤清器贴合，无漏气。 <PIC>"", [""Manual18_62"", ""Manual18_63"", ""Manual18_64""]"
170,"""如果发电机的发动机无法启动，我该怎么办？""",manual_qa,Manual18,发电机 / Generator,troubleshooting,yes_teacher,"generator_05, generator_06",generator,teacher_image_alias,high,锁定 Manual18；检索 troubleshooting 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""注： 若发动机熄火或无法启动，将发动机开关置于“开启”位置，然后拉动反冲启动器。若机油警告灯闪烁数秒，表示发动机机油不足。添加机油后重新启动。 <PIC> AE00939
发动机开关 发动机开关控制点火系统。① ︵ “开启”：点火电路接通，可启动发动机。— ⊗ “停止”：点火电路切断，发动机停机。 <PIC> AE00988"", [""generator_05"", ""generator_06""]"
171,"""我需要将发电机的燃油排空，该如何正确操作？""",manual_qa,Manual18,发电机 / Generator,safety,yes_teacher,"Manual18_67, Manual18_68",Manual18,teacher_image_manual,high,锁定 Manual18；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""排空燃油 1. 打开油箱盖，使用市售手动虹吸管将油箱内燃油排入合格汽油容器，然后装回油箱盖。 警告 燃油高度易燃且有毒。请仔细阅读第4页“安全信息”。立即擦拭溢出的燃油。 <PIC> 2. 取下盖板①，松开化油器浮子室放油螺丝—，排空化油器内燃油。 3. 将燃油开关旋钮置于“关闭”位置，启动发动机直至自行停机，燃烧完化油器内剩余燃油。 <PIC>"", [""Manual18_67"", ""Manual18_68""]"
172,"""使用该发电机为对电压敏感的精密设备供电前，我需要做什么？""",manual_qa,Manual18,发电机 / Generator,safety,no_or_optional,,,product_keyword,medium,锁定 Manual18；优先检索 safety 章节；不强制配图,不带图或仅在证据强相关时带图,"""注意 务必确保总负载在发电机额定输出范围内，否则会损坏发电机。部分精密设备对电压敏感，可能需要比便携式发电机更稳定的电压供应，例如部分医疗设备、个人电脑及检测峰值电压和有效值电压的逆变器。使用便携式发电机为该类设备供电前，请咨询精密设备供应商。
AE01023 接线 交流电（AC）"""
173,"""在划船或钓鱼的场景中，拖曳速度、半滑航速度和滑航速度分别指什么，它们在技巧和应用上有何不同？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,operation,yes_teacher,"Manual40_1, Manual40_2, Manual40_3",Manual40,teacher_image_manual,high,锁定 Manual40；检索 operation 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""如何使用本练习指南 以下是各类速度的说明： “拖曳速度”为最低操控速度，几乎不加油门。艇体沉入水中，无尾流。 <PIC> “半滑航速度”为中等速度，艇首略微抬离水面，但仍在水中行驶，产生尾流。 <PIC> “滑航速度”为较快速度，艇体更平稳，在水面滑行，产生尾流。 <PIC>"", [""Manual40_1"", ""Manual40_2"", ""Manual40_3""]"
174,"""如何在深水中登上并平衡摩托艇，确保操作的安全性和稳定性？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,safety,yes_teacher,"Manual40_17, Manual40_18",Manual40,teacher_image_manual,high,锁定 Manual40；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""深水登艇与平衡训练的目标，是练习落水后在深水中登艇，并扶正倾覆的摩托艇；需反复练习直到能轻松完成。操作时应先游到艇尾，双手扶住登艇平台，保持身体靠近艇体中心线，借助上肢力量和腿部蹬水爬上艇体；上艇后保持身体重心居中、动作缓慢，避免左右晃动过大。若艇体倾覆，应先取下熄火开关卡扣，从艇尾一侧按手册图示拉动滑行板并下压舷缘扶正艇体，随后启动发动机并以滑航速度直线行驶至少2分钟，以排出发动机舱残留水分。<PIC><PIC>"", [""Manual40_17"", ""Manual40_18""]"
175,"""在滑航速度下驾驶摩托艇转弯时，有哪些技巧能在急转弯时保证稳定性和操控性？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,manual_general,yes_teacher,Manual40_26,Manual40,teacher_image_manual,high,锁定 Manual40；检索 manual_general 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""滑航速度转弯时，应先加速至滑航速度，再从平缓转向和较低速度开始练习左右转向画椭圆，随着技能和信心提升再逐步增加难度。<PIC> 滑航速度下艇体在给定速度下的转向角度有限，车把转向过度会使艇体侧滑，喷射口进水量减少、喷嘴排水量下降，导致转向推力降低。若要恢复稳定，应把车把转回较小角度；高速急转弯时需要在转向同时适当加大油门，切勿急于求成。"", [""Manual40_26""]"
176,"""驾驶摩托艇时，有哪些技巧能在完成大椭圆转弯、绕圈和8字行驶动作的同时，保持操控性和稳定性？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,manual_general,yes_teacher,"Manual40_26, Manual40_27",Manual40,teacher_image_manual,high,锁定 Manual40；检索 manual_general 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""练习大椭圆、绕圈和8字行驶时，先在滑航速度下完成平缓左右转向画椭圆，熟悉艇体响应后，再结合左右转向完成圆圈与8字路线。训练时要逐步提高速度并减小转弯半径，不要急于求成；若车把转向过度导致侧滑，应减小转向角度，让艇体恢复正常转向。<PIC><PIC>"", [""Manual40_26"", ""Manual40_27""]"
177,"""在驾驶摩托艇进行中低速转弯时，如何控制油门并保持行驶的稳定性和操控性？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,parameter_spec,yes_teacher,Manual40_22,Manual40,teacher_image_manual,high,锁定 Manual40；检索 parameter_spec 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""中低速转弯时，先逐渐加速至半滑航速度并保持速度平稳，再进行左右转向和完整椭圆练习。<PIC> 需要理解油门对转向的影响：直线行驶中松开油门并将车把打到最大时，转向能力会迅速下降，发动机减速后艇体不再响应车把操作；逐渐重新加油门后，艇体会恢复响应。因此转弯时要保持适当油门，避免突然松油导致失去操控。"", [""Manual40_22""]"
178,"""如何驾驶摩托艇以拖曳速度直行和转弯，保证操作的平顺性和操控性？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,startup_shutdown,yes_teacher,Manual40_19,Manual40,teacher_image_manual,high,锁定 Manual40；检索 startup_shutdown 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""训练1：拖曳速度直行与转向 1. 登艇，观察周围人员、物体及其他船只。 2. 启动发动机，直线行驶。 3. 开始转向，做长约15–21米（50–70英尺）的大8字路线，不加油门。 <PIC>
训练2：拖曳速度满舵转向 1. 将车把向任意方向转到最大，让艇360°转向。 2. 练习顺时针与逆时针转向，熟悉艇体对车把动作的响应。"", [""Manual40_19""]"
179,"""摩托艇全加速行驶时，如何安全平稳地将其停稳？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,safety,no_or_optional,,,product_keyword,medium,锁定 Manual40；优先检索 safety 章节；不强制配图,不带图或仅在证据强相关时带图,"""全加速行驶后需要停车时，应先加速至滑航速度，然后逐渐松开油门手柄直至艇体停止，并按图示以拖曳速度转向；练习时从较低最大速度开始，逐步提高速度。请注意速度越快，停车距离越长，应提前观察周围人员、物体和其他船只，并保持足够安全距离。"""
180,"""驾驶摩托艇时，如何避免发生碰撞事故，保障自身和水上其他人员的安全？""",manual_qa,Manual40,摩托艇练习指南 / PWC Riding Practice Guide,safety,yes_teacher,Manual40_0,Manual40,teacher_image_manual,high,锁定 Manual40；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""重要信息 本练习指南不能替代《用户/操作手册》或摩托艇上的标识。开始驾驶前，请务必仔细学习这些指导资料。碰撞事故造成的伤亡人数多于个人摩托艇（PWC）的任何其他事故类型。 <PIC> 避免碰撞： 持续观察周围人员、物体及其他船只。留意影响视线或遮挡视野的环境状况。 以安全速度谨慎驾驶，与人员、物体及其他船只保持安全距离。 ●不要紧跟在其他摩托艇或船只后方。 ●不要靠近他人并向其喷水或溅水。 ●避开有水下障碍物或浅水区的区域。 ●EX / EX Sport：避免急转弯或其他让他人难以避让或判断你行驶方向的操作。 ●EX Deluxe：避免急转弯、通过强力握紧智能减速电子倒挡（RiDE）手柄快速减速，以及其他让他人难以避让或判断你行驶方向的操作。RiDE系统是控制发动机转速与倒挡闸门的电子系统，位于喷射推力喷嘴附近。左侧握把处的RiDE手柄可改变喷射推力方向，使摩托艇后退或进入空挡。RiDE系统在减速及低速操控（如下水、靠岸、停靠码头）时为驾驶者提供辅助。 尽早采取行动避免碰撞。记住，摩托艇及其他船只没有刹车装置。 EX Deluxe：RiDE系统并非用于规避危险的制动装置。 试图转向避开物体时不要松开油门手柄——转向需要油门动力。启动摩托艇前务必检查油门与转向操控是否正常。 遵守适用于摩托艇的航行规则与当地法规。更多信息参见《用户手册》。 你将要学习驾驶的摩托艇，其规格与性能可能与你驾驶过的其他个人摩托艇或船只不同。本手册中的驾驶练习步骤将帮助你熟悉掌握摩托艇所需的基本技巧。 记住，你需要学习安全驾驶所需的技能并培养良好判断力。 本指南的目的是通过练习关键技能帮助你入门。你应反复练习每项操作直至熟练自如，再进行下一项练习。 每项练习都建立在已学技能之上，切勿跳步练习。 这些练习旨在让你感受艇体特性，学习其在不同使用模式下的操作方式。请始终牢记，这些练习只是入门指导。你必须结合常识、良好判断力以及后续驾驶中积累的技能与知识。 本练习指南分为9项练习。请从练习1开始分步练习驾驶。练习1至7涵盖需要掌握的基础驾驶技巧。 练习9将帮助你学习搭载乘客所需的技能。同样，熟练掌握前面的练习后再尝试此项。 开始练习前请完整阅读本指南，然后在练习前再次阅读对应章节。本指南中会提及不同速度等级。"", [""Manual40_0""]"
181,"""水泵发动机安全停机的正确步骤是什么？""",manual_qa,Manual31,水泵 / Water Pump,safety,yes_teacher,"Manual31_16, Manual31_17, Manual31_18",Manual31,teacher_image_manual,high,锁定 Manual31；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""水泵发动机安全停机时，先把油门手柄完全向左推，使发动机降速；然后把发动机开关置于“OFF/关闭”位置，切断点火电路；最后将燃油开关手柄置于“OFF/关闭”位置。停机后如在低温环境存放，还应按手册要求从底部排水口排空泵体积水，避免结冰损坏水泵。<PIC> <PIC> <PIC>"", [""Manual31_16"", ""Manual31_17"", ""Manual31_18""]"
182,"""水泵的核心部件有哪些？""",manual_qa,Manual31,水泵 / Water Pump,safety,yes_teacher,"pump_16, pump_17",pump,teacher_image_alias,high,锁定 Manual31；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""部件说明 油箱 油箱盖 燃油开关 空气滤清器盖 火花塞 消音器 阻风门手柄 发动机开关 机油加注口盖 放油螺塞 反冲启动器 机油警告灯 油门手柄 注水螺塞 放水螺塞 <PIC><PIC>"", [""pump_16"", ""pump_17""]"
