id,ret
211,"在 Windows 系统中为蓝牙激光鼠标快速配对时，先将 USB 蓝牙接收器插入电脑的 USB 接口；然后按下鼠标底部的配对按钮。配对按钮位置如图所示。<PIC> 再按下 USB 蓝牙接收器底部的按钮，直至 LED 指示灯每秒闪烁一次，表示蓝牙接收器已开始搜索待配对设备（本款鼠标不含接收器销售）。<PIC> 最后移动鼠标，确认连接成功。, [""Manual27_10"", ""Manual27_11""]"
212,"通过 WIDCOMM 蓝牙驱动程序为蓝牙激光鼠标配对前，应先按手册中 WIDCOMM 蓝牙驱动程序安装说明完成驱动安装。配对时，按下 USB 蓝牙接收器按钮，直到出现人机接口设备（HID）界面。<PIC> 鼠标连接成功后，会出现确认信息；点击确认连接正确的鼠标。<PIC>, [""Manual27_12"", ""Manual27_13""]"
213,"查看蓝牙激光鼠标电量状态时，可以观察鼠标的电量 LED 指示灯：当电量耗尽时，LED 指示灯会变为琥珀色，此时应立即更换电池；顶部 LED 指示灯与底部指示灯状态一致。<PIC> 如需查看更详细的鼠标电量信息，可进入“控制面板 > 鼠标 > 蓝牙”。<PIC>, [""Manual27_14"", ""Manual27_15""]"
214,"首次使用蓝牙激光鼠标的 WIDCOMM 蓝牙驱动程序时，先双击系统托盘中的蓝牙图标。<PIC> 随后蓝牙初始配置向导会启动，按照屏幕提示完成配置。配置完成后，会出现 HID 界面并开始搜索蓝牙设备。<PIC> 最后点击要连接的 HID 设备，并按照屏幕提示启用所选设备。, [""Manual27_16"", ""Manual27_17""]"
215,"将蓝牙激光鼠标与其他 HID 人机接口设备连接时，先确保 USB 蓝牙接收器已插入电脑，并把要连接的蓝牙设备设置为可被搜索。然后按下 USB 蓝牙接收器按钮，直到出现 HID 界面；从下拉菜单选择要搜索的设备类型，系统会显示检测到的设备，点击目标设备后按驱动程序提示完成启用和连接。<PIC>, [""Manual27_18""]"
216,"拆卸烤箱门 拆卸门体：1. 完全打开烤箱门。2. 抬起卡扣并向前推至极限位置（图1）。<PIC> 3. 将烤箱门关至最大角度（A），向上抬起（B）并转动（C）直至脱开（D）（图2）。<PIC>, [""oven_01"", ""oven_02""]"
217,"安装烤箱门时，请先确认烤箱已冷却并注意防夹手。操作步骤为：1. 将门体两侧铰链装入烤箱对应位置；2. 完全打开烤箱门；3. 放下两个铰链卡扣；4. 最后缓慢关闭烤箱门，确认门体安装牢固、开合正常。可参考门体拆卸图按相反顺序安装。<PIC>, [""oven_02""]"
218,"移动烤箱顶部加热元件（仅限部分型号）时，1. 取下侧边配件支架格栅（图3）。<PIC> 2. 轻轻拉出加热元件（图4）<PIC> 并向下放下（图5）。<PIC> 3. 复位时，抬起加热元件并轻轻向自身方向拉动，确保其支撑在侧支架上。 更换烤箱灯, [""oven_03"", ""oven_04"", ""oven_05""]"
219,"更换烤箱后部灯（如有）时，1. 断开烤箱电源。2. 拧下灯罩（图6），<PIC> 更换灯泡（参见灯泡型号说明），再拧回灯罩（图7）。<PIC> 3. 重新接通烤箱电源。 注意：- 仅使用25‑40W/230V E‑14、耐温300℃白炽灯。- 灯泡可从售后服务中心购买。 重要提示：- 灯罩复位前，请勿使用烤箱。, [""oven_06"", ""oven_07""]"
220,"接油盘（图1）放置在烤架下方，用于收集油脂和食物碎屑；也可作为烤盘烹饪肉类、鸡肉、鱼类等，并可搭配蔬菜使用。向接油盘中倒入少量水，可避免油脂飞溅及冒烟。<PIC>, [""oven_08""]"
221,"清洁烤箱外部前，请确保设备已冷却并断开电源，且不要使用蒸汽清洁设备。<PIC> 外部表面可用湿布清洁；若污渍严重，可在水中加入几滴洗洁精擦拭，最后用干布擦干。重要提示：请勿使用腐蚀性或研磨性清洁剂，若此类产品意外接触设备，请立即用湿布擦拭。, [""Manual28_6""]"
222,"烤架（图3）用于烧烤食物，也可作为锅具、蛋糕模及其他烹饪容器的支架；可放置在任意可用层位，且可凸面朝上或朝下安装。<PIC>, [""oven_10""]"
223,"烤箱的催化侧面板用于帮助清洁烤箱内壁。其特殊微孔搪瓷涂层可以吸附烹饪时产生的油脂飞溅物，减少内壁污渍；在油脂较多的烹饪后，可按手册让烤箱空载并开启热风循环功能进行自清洁，待设备冷却后再用海绵清除食物残留。<PIC>, [""oven_11""]"
224,"烤盘（图2）用于烘焙饼干、蛋糕及披萨。<PIC> 进行披萨等烘焙时，可按手册建议在烤盘上轻微刷油，以保证底部酥脆。, [""oven_09""]"
225,"烤架烤盘套装（图6）包含烤架（6a）和搪瓷容器（6b）。使用时需将本套装放置在烤架（3）上，并配合烧烤功能使用。<PIC>, [""oven_13""]"
226,"油脂过滤器（图7）仅用于油脂较多的烹饪。使用时将其挂在烤箱腔体后壁、风扇对面位置；它可用洗碗机清洗，也可配合热风循环功能使用。<PIC>, [""oven_14""]"
227,"滑动搁架（图8）可在烹饪过程中将烤架与接油盘半拉出，便于查看或取放食物。它适用于所有配件，也可用洗碗机清洗。<PIC>, [""oven_15""]"
228,"安装肩带（另售）时，先使用卡扣安装工具打开肩带卡扣，并妥善保管该工具，拆卸肩带时还会用到。<PIC> 然后将肩带卡扣安装到每个挂绳环上：把挂绳环钩入卡扣开口，用另一只手按住卡扣并取出工具。<PIC> 接着将卡扣完全旋转穿过挂绳环，直到咔哒闭合。<PIC> 最后将肩带穿过每个卡扣。<PIC> 注意：肩带仅作肩带使用，请勿套在脖子上；不要让肩带遮挡相纸出口。, [""Manual29_12"", ""hybrid_instant_camera_03"", ""hybrid_instant_camera_04"", ""hybrid_instant_camera_05""]"
229,"装入电池时，先滑动电池盖将其打开。<PIC> 按照电池上的箭头方向把电池装入相机，并确保电池上的黄线与相机上的标记对齐。<PIC> 确认电池到位后关闭电池盖。若需要取出电池，请将电池锁扣推向一侧，然后将电池滑出相机。<PIC>, [""Manual29_13"", ""Manual29_14"", ""Manual29_15""]"
230,"装入相纸盒时，先按住相仓锁按钮，然后将拨杆向右滑动，直至相仓略微打开。<PIC> 握住相纸盒两侧，将相纸盒底部对准相仓凹槽后平直插入。<PIC> 随后关闭后盖，并确认后盖锁咔哒到位。<PIC> 关闭后盖时，黑色相纸保护盖会自动弹出，请从相纸出口取出相纸保护盖。<PIC> 注意：相纸用完前请勿打开后盖，且仅可使用 instax SQUARE 拍立得相纸。, [""Manual29_26"", ""Manual29_27"", ""hybrid_instant_camera_01"", ""hybrid_instant_camera_02""]"
231,"取出用完的相纸盒时，先确认相纸已用完；相纸用完时，拍摄画面右侧的所有点会以灰色显示。然后按住相仓锁按钮，并将拨杆向右滑动，直至相仓略微打开。<PIC> 最后握住相纸盒上的矩形孔，将相纸盒平直拉出。<PIC>, [""Manual29_28"", ""Manual29_29""]"
232,"设置自动打印模式时，将相机侧面的打印模式选择器切换到“AUTO”。<PIC> 切换后，拍摄画面上会出现自动打印模式图标。<PIC> 之后拍摄照片时，图像保存后会立即开始打印。<PIC> 若要恢复手动打印模式，可将选择器切换回“MANUAL”。, [""Manual29_30"", ""Manual29_31"", ""Manual29_32""]"
233,"手动打印模式为默认设置。将侧面的打印模式选择器切换到“MANUAL”。<PIC> 拍摄画面上会出现手动打印模式图标。<PIC> 此时拍摄的图像会保存到相机内存中，不会立即打印，用户可以稍后选择并打印。<PIC>, [""Manual29_33"", ""Manual29_34"", ""Manual29_35""]"
234,"拍摄照片时，先顺时针转动镜头环（电源开关）开机。<PIC> 然后双手持机并确认最终图像构图，可根据需要选择拍摄模式或设置图像效果。<PIC> 半按快门按钮进行对焦：对焦成功时相机会发出蜂鸣声，显示屏出现绿色对焦框；对焦失败时会出现红色对焦框，可重新构图或使用对焦锁定。最后完全按下快门拍摄，照片会保存到相机内存；若打印模式设为自动打印，图像会被打印。拍摄时请注意不要遮挡闪光灯、镜头或相纸出口。, [""Manual29_36"", ""Manual29_37""]"
241,"""Before first use, remove all packing material and any stickers or labels from the appliance, then thoroughly clean the appliance as described in the cleaning chapter. <PIC> Place the Airfryer on a stable, horizontal, level and heat-resistant surface before use, and leave the rubber plug in the pan; do not remove it before cooking."", [""Manual08_16""]"
242,"""Emission control certificate approval labels. Check the emission-control label on each engine unit, and also check the label inside the engine compartment. <PIC> Open the engine compartment and look for the emission control information/approval labels at the positions shown in the manual. <PIC>"", [""Manual09_6"", ""Manual09_7""]"
243,"""Battery switches The batteries and switch assembly are located in the battery compartment. This boat uses two marine batteries. One battery is designated as the start battery. The start battery is connected to the starter circuit on the engine to provide current for the starter motor. The other battery is designated as the house battery. The house battery provides power for the various accessory circuits on the boat, such as the circuits for the lighting, bilge pump, blowers and audio system. 1 Battery switch assembly 2 Start battery 3 House battery <PIC> There are three switches on the battery switch assembly: the “START” switch, “HOUSE” switch, and “EMERG PARALLEL” switch. 1 “HOUSE” switch (red) 2 “EMERG PARALLEL” switch (yellow) 3 “START” switch (red) <PIC> 1 ON position (green) 2 OFF position (red) <PIC> In normal operation, keep the “START” and “HOUSE” switches in the ON position. Keep the “EMERG PARALLEL” switch in the OFF position. This setting allows both batteries to be charged automatically while the engine is running. NOTICE: Do not turn the “HOUSE” switch to the OFF position if the boat is moored in the water as it will prevent the anchor light from functioning. If the start battery is discharged, turn the “EMERG PARALLEL” switch to the ON position to start the engine. Once the engine is started or the start battery is charged, turn the “EMERG PARALLEL” switch to the OFF position."", [""Manual09_42"", ""Manual09_43"", ""Manual09_44""]"
244,"""Steering. The boat steers by water-jet thrust: turning the steering wheel changes the angle of the jet thrust nozzles at the rear of the boat, and the stern responds first. Keep throttle applied while turning, because jet thrust determines steering force; if the remote control levers are pulled back to idle, steering ability decreases rapidly. <PIC> The articulating keel follows the movement of the jet thrust nozzles and helps the boat change direction. Allow extra clearance near docks, swimmers, obstacles or other boats because the boat turns from the stern. <PIC>"", [""Manual09_52"", ""Manual09_53""]"
245,"""Over temperature warning. If the engines start to overheat, the multifunction display shows an over-temperature warning and the buzzer sounds; engine speed is automatically limited to help prevent damage. Immediately reduce engine speed, return to shore or maneuver to a safe location, and check cooling-water discharge. <PIC> The cooling-water pilot outlets are on the starboard side of the hull; confirm that water is coming out while the engines are running, especially while applying throttle. If no water comes out, cooling water may not be circulating properly. <PIC>"", [""Manual09_95"", ""Manual09_96""]"
246,"""Sound system / phone music. The boat sound system includes the stereo receiver, speakers, auxiliary input jack, USB terminal, and Bluetooth. <PIC> Use the stereo receiver as the main control unit. To play music from your phone, connect it through Bluetooth, the auxiliary input jack, or the USB terminal as supported, then operate playback according to the stereo system Operation Manual supplied with the boat. <PIC>"", [""Manual09_111"", ""Manual09_112""]"
